id,Decision,Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
6474,1,1,1,28805,Entire home/apt,4,5,5,1,1,216.0,49,4.98,0,August
6475,1,0,0,28804,Entire home/apt,2,5,5,1,1,99.0,0,0.0,1,June
6476,0,1,1,28805,Private room,2,5,3,1,1,85.0,158,4.95,0,July
6477,1,1,1,28806,Private room,2,5,5,1,1,70.0,209,4.9,1,August
6478,1,1,1,28803,Private room,3,5,5,1,1,87.0,18,5.0,1,August
6479,0,1,1,28805,Entire home/apt,2,5,3,0,1,91.0,28,4.93,0,September
6480,1,1,1,28715,Entire home/apt,6,5,5,1,1,252.0,7,4.57,1,June
6481,1,1,1,28801,Private room,2,4,0,0,1,285.0,2,5.0,1,July
6482,1,0,0,28804,Entire home/apt,8,5,5,1,1,384.0,35,4.89,0,June
6483,0,0,1,28803,Private room,2,5,2,0,1,70.0,50,4.86,1,June
6484,1,1,0,28801,Entire home/apt,4,5,5,0,0,230.0,18,4.94,0,June
6485,1,1,1,28732,Entire home/apt,4,5,3,0,1,108.0,140,4.96,1,June
6486,0,1,1,28806,Entire home/apt,2,5,3,1,1,68.0,123,4.97,1,July
6487,1,0,1,28804,Entire home/apt,8,4,4,1,1,250.0,0,0.0,1,July
6488,1,0,1,28806,Entire home/apt,5,5,4,0,1,162.0,22,4.68,1,June
6489,0,1,1,28806,Entire home/apt,4,5,5,1,1,59.0,165,4.92,0,June
6490,0,0,0,28803,Entire home/apt,2,4,0,0,1,70.0,5,4.8,1,September
6491,1,1,1,28803,Entire home/apt,8,5,5,1,1,228.0,237,4.92,1,September
6492,1,0,1,28804,Entire home/apt,3,5,4,1,1,124.0,118,4.86,0,August
6493,0,0,1,28801,Entire home/apt,3,5,5,0,1,74.0,5,5.0,1,June
6494,0,1,0,28715,Private room,2,4,4,1,1,55.0,76,4.93,0,September
6495,1,1,1,28803,Entire home/apt,2,5,4,1,1,130.0,28,5.0,0,June
6496,0,0,0,28804,Entire home/apt,4,5,5,1,1,116.0,20,4.89,1,September
6497,1,1,1,28806,Entire home/apt,5,5,5,1,1,110.0,43,4.95,1,June
6498,0,0,0,28801,Entire home/apt,4,5,5,1,1,130.0,18,5.0,0,July
6499,1,1,1,28805,Entire home/apt,4,5,4,1,1,198.0,28,4.89,0,September
6500,1,1,1,28805,Entire home/apt,4,5,3,1,1,56.0,345,4.97,0,September
6501,0,1,1,28803,Entire home/apt,4,5,5,1,1,185.0,1,5.0,1,September
6502,1,1,1,28806,Entire home/apt,2,5,3,0,1,96.0,355,4.9,0,September
6503,1,1,1,28805,Entire home/apt,6,5,5,1,1,95.0,93,4.85,0,June
6504,1,0,1,28806,Entire home/apt,6,5,3,0,1,122.0,113,4.9,1,August
6505,1,1,1,28806,Entire home/apt,6,5,5,1,1,270.0,25,4.88,0,June
6506,1,0,1,28801,Private room,2,4,0,0,1,296.0,1,5.0,1,June
6507,1,0,0,28806,Private room,6,5,5,1,1,281.0,5,5.0,1,September
6508,1,1,1,28806,Entire home/apt,2,5,5,1,1,91.0,319,4.57,1,July
6509,0,1,0,28805,Entire home/apt,8,5,5,1,1,84.0,265,4.97,1,September
6510,1,0,1,28715,Entire home/apt,6,5,5,1,1,261.0,30,5.0,1,June
6511,1,0,1,28806,Entire home/apt,7,5,5,0,1,196.0,24,4.96,1,July
6512,0,1,1,28801,Entire home/apt,6,5,5,1,1,481.0,15,4.93,1,September
6513,0,1,0,28806,Entire home/apt,6,5,5,1,1,171.0,101,4.94,1,June
6514,0,0,1,28715,Private room,2,4,4,1,1,30.0,5,5.0,1,July
6515,1,1,1,28805,Entire home/apt,13,5,5,1,1,614.0,39,4.77,0,July
6516,1,1,1,28801,Entire home/apt,2,5,3,1,1,127.0,89,4.98,1,July
6517,0,1,1,28704,Entire home/apt,3,5,4,1,1,120.0,150,4.97,1,August
6518,1,0,1,28805,Entire home/apt,2,5,2,1,1,105.0,2,5.0,0,July
6519,1,0,0,28801,Entire home/apt,2,3,3,0,0,409.0,25,4.92,1,September
6520,0,1,1,28805,Entire home/apt,5,5,4,0,1,213.0,2,5.0,1,August
6521,1,0,1,28804,Entire home/apt,10,4,4,0,1,134.0,8,4.5,1,June
6522,1,0,0,28806,Entire home/apt,2,4,3,0,0,186.0,0,0.0,1,August
6523,1,1,1,28801,Entire home/apt,6,4,4,0,1,381.0,84,4.96,1,June
6524,1,1,1,28801,Entire home/apt,4,4,4,0,1,252.0,75,4.75,1,September
6525,0,1,1,28704,Private room,2,5,3,1,1,42.0,36,4.97,0,August
6526,1,0,0,28806,Entire home/apt,4,5,5,1,1,150.0,13,4.69,0,June
6527,1,0,1,28801,Private room,2,5,3,1,1,238.0,1,5.0,1,June
6528,1,1,1,28806,Private room,2,5,4,1,1,34.0,120,4.87,1,June
6529,1,1,1,28806,Entire home/apt,3,5,3,1,1,121.0,19,4.95,1,July
6530,1,1,1,28804,Entire home/apt,3,5,5,1,1,173.0,313,4.99,1,June
6531,1,1,1,28801,Entire home/apt,4,5,5,0,1,324.0,16,4.63,1,August
6532,0,0,0,28803,Entire home/apt,2,5,5,1,1,54.0,2,5.0,0,August
6533,1,1,1,28806,Entire home/apt,5,5,5,1,1,92.0,240,4.98,0,August
6534,1,1,1,28801,Entire home/apt,4,5,3,1,1,180.0,12,5.0,1,August
6535,1,1,1,28801,Private room,2,5,0,0,1,100.0,240,4.97,1,September
6536,0,1,1,28803,Entire home/apt,2,5,0,0,1,62.0,4,5.0,0,July
6537,1,0,0,28801,Hotel room,2,4,0,0,1,438.0,1,5.0,1,August
6538,1,1,1,28806,Entire home/apt,6,5,5,0,1,311.0,57,4.86,1,September
6539,0,1,1,28801,Entire home/apt,2,4,0,0,0,65.0,3,5.0,0,September
6540,1,1,1,28801,Entire home/apt,2,5,5,0,1,251.0,513,4.9,0,July
6541,1,1,0,28801,Entire home/apt,3,5,3,1,1,182.0,16,4.94,0,June
6542,0,0,0,28806,Entire home/apt,2,5,5,0,1,55.0,176,4.73,0,September
6543,1,1,1,28806,Entire home/apt,3,5,2,1,1,105.0,290,5.0,0,August
6544,1,0,1,28806,Entire home/apt,2,5,5,0,1,110.0,5,5.0,1,June
6545,1,0,0,28803,Entire home/apt,6,2,4,1,1,185.0,6,5.0,1,September
6546,1,1,1,28804,Entire home/apt,6,5,5,1,1,90.0,55,4.8,1,September
6547,0,1,1,28801,Entire home/apt,3,5,5,0,1,145.0,167,4.95,1,July
6548,0,1,1,28715,Entire home/apt,6,5,5,1,1,202.0,30,4.9,1,June
6549,1,1,0,28806,Entire home/apt,6,5,5,1,1,163.0,113,4.98,1,September
6550,1,0,1,28803,Entire home/apt,6,4,4,1,1,504.0,8,4.75,1,August
6551,1,0,1,28806,Entire home/apt,6,5,5,1,1,151.0,68,4.93,0,September
6552,0,0,1,28704,Entire home/apt,2,5,0,0,1,49.0,1,5.0,0,July
6553,1,1,1,28806,Entire home/apt,4,3,5,1,1,152.0,115,4.85,0,September
6554,0,1,0,28806,Entire home/apt,2,5,4,1,1,111.0,34,4.88,1,June
6555,0,1,1,28803,Private room,2,5,5,1,0,79.0,133,5.0,0,June
6556,1,1,1,28803,Entire home/apt,6,5,4,1,1,144.0,522,4.92,1,September
6557,1,1,1,28732,Private room,3,5,4,0,1,113.0,84,4.75,1,August
6558,0,0,0,28803,Entire home/apt,4,4,1,0,1,195.0,8,4.75,1,July
6559,1,1,0,28806,Entire home/apt,4,4,1,0,1,154.0,95,4.93,1,July
6560,1,1,1,28732,Entire home/apt,14,5,5,1,1,500.0,23,4.96,1,September
6561,1,1,0,28715,Entire home/apt,6,5,5,1,1,214.0,46,4.85,1,June
6562,0,1,1,28806,Entire home/apt,16,5,5,1,1,1099.0,3,5.0,0,August
6563,1,1,1,28804,Entire home/apt,12,5,5,1,1,625.0,69,5.0,0,June
6564,0,0,1,28806,Entire home/apt,6,4,1,0,1,170.0,0,0.0,0,July
6565,1,1,1,28806,Entire home/apt,6,5,4,1,1,229.0,48,4.89,0,June
6566,1,0,0,28805,Entire home/apt,8,5,5,1,1,115.0,25,5.0,0,August
6567,1,0,1,28803,Entire home/apt,2,5,5,1,1,95.0,19,4.89,0,July
6568,1,1,1,28806,Entire home/apt,4,5,4,0,1,106.0,59,4.92,0,August
6569,1,1,1,28801,Entire home/apt,2,5,5,0,1,224.0,0,0.0,1,July
6570,1,0,1,28803,Entire home/apt,4,5,5,0,1,199.0,203,4.88,0,August
6571,0,1,1,28804,Entire home/apt,2,5,3,1,1,112.0,158,4.9,0,June
6572,0,1,0,28804,Entire home/apt,4,5,5,1,1,289.0,24,4.9,0,July
6573,1,1,1,28803,Entire home/apt,10,5,5,1,1,463.0,114,4.96,0,June
6574,1,1,1,28806,Entire home/apt,4,5,5,1,1,149.0,14,5.0,0,August
6575,1,0,0,28715,Entire home/apt,11,5,5,1,1,352.0,9,4.67,0,June
6576,0,1,1,28801,Private room,2,5,1,1,1,92.0,445,4.76,0,September
6577,1,0,0,28803,Entire home/apt,2,4,0,1,0,182.0,0,0.0,1,August
6578,1,1,1,28804,Private room,3,5,3,1,1,127.0,44,4.84,0,August
6579,1,1,0,28732,Entire home/apt,6,5,5,1,1,144.0,20,4.8,1,June
6580,0,1,1,28806,Entire home/apt,3,5,3,0,1,40.0,220,4.84,1,August
6581,0,1,1,28704,Private room,4,5,5,1,1,49.0,6,5.0,1,July
6582,0,0,1,28805,Entire home/apt,2,5,4,1,1,70.0,7,5.0,0,July
6583,0,1,1,28801,Entire home/apt,6,5,5,1,1,481.0,0,0.0,1,July
6584,1,1,1,28806,Entire home/apt,4,5,1,1,1,122.0,179,4.81,1,June
6585,1,0,1,28801,Private room,2,5,2,0,1,135.0,34,4.44,1,July
6586,0,0,0,28805,Entire home/apt,8,5,5,1,1,450.0,8,5.0,1,September
6587,0,0,1,28801,Entire home/apt,3,5,5,1,1,76.0,13,5.0,0,June
6588,1,1,1,28801,Entire home/apt,2,5,5,1,1,146.0,319,4.92,1,August
6589,1,1,0,28806,Private room,3,5,3,1,1,140.0,26,5.0,1,July
6590,1,1,0,28804,Entire home/apt,4,4,5,1,1,100.0,64,4.97,1,September
6591,0,1,1,28803,Entire home/apt,6,5,5,1,1,234.0,127,4.87,0,July
6592,1,0,1,28804,Entire home/apt,4,3,4,1,1,65.0,16,4.94,1,June
6593,1,0,0,28704,Entire home/apt,2,3,2,1,1,122.0,18,4.56,1,July
6594,0,1,1,28806,Entire home/apt,4,5,5,0,1,156.0,16,4.81,1,August
6595,1,1,0,28806,Entire home/apt,4,2,0,1,1,19.0,30,4.9,1,July
6596,1,1,1,28805,Entire home/apt,4,5,5,1,1,214.0,140,4.97,1,September
6597,1,0,1,28805,Private room,2,5,3,0,1,51.0,111,4.68,1,August
6598,0,1,1,28804,Entire home/apt,2,5,5,1,1,90.0,22,4.9,0,August
6599,1,1,1,28804,Entire home/apt,2,5,5,1,1,295.0,12,4.92,1,July
6600,0,1,1,28704,Entire home/apt,6,4,1,0,1,142.0,267,4.93,1,June
6601,1,1,1,28803,Entire home/apt,6,5,4,1,1,181.0,495,4.92,1,June
6602,1,1,1,28806,Entire home/apt,7,5,5,0,1,182.0,6,5.0,1,July
6603,0,1,1,28801,Private room,2,5,3,0,1,75.0,75,4.88,1,August
6604,0,0,0,28804,Private room,4,5,5,1,1,75.0,2,5.0,0,July
6605,1,1,1,28806,Entire home/apt,10,5,5,1,1,370.0,43,5.0,1,July
6606,0,1,1,28715,Entire home/apt,6,5,1,0,1,214.0,8,5.0,0,June
6607,0,1,0,28806,Entire home/apt,2,5,5,0,1,106.0,112,4.99,1,September
6608,1,1,1,28806,Entire home/apt,6,5,5,1,1,270.0,19,4.84,0,June
6609,1,1,1,28806,Entire home/apt,2,5,3,1,1,132.0,22,5.0,1,August
6610,0,1,0,28704,Private room,1,5,5,0,1,39.0,16,4.88,0,September
6611,1,0,0,28806,Entire home/apt,2,5,2,1,1,99.0,220,4.75,1,September
6612,1,1,1,28806,Entire home/apt,4,5,5,0,1,227.0,135,4.89,0,August
6613,1,1,1,28803,Entire home/apt,4,5,5,1,1,196.0,0,0.0,1,June
6614,1,1,0,28804,Entire home/apt,8,5,4,0,1,201.0,13,5.0,1,July
6615,0,1,1,28805,Private room,1,5,1,1,1,40.0,12,4.92,0,July
6616,1,1,0,28806,Entire home/apt,4,5,5,1,1,160.0,173,4.95,1,September
6617,0,1,1,28801,Entire home/apt,4,5,5,0,1,315.0,1,5.0,1,June
6618,1,0,0,28806,Entire home/apt,2,5,0,0,1,100.0,188,4.74,1,August
6619,1,0,1,28801,Entire home/apt,6,5,1,0,1,435.0,7,5.0,1,September
6620,0,1,1,28801,Entire home/apt,4,5,5,1,1,125.0,173,4.84,1,August
6621,1,1,0,28704,Entire home/apt,4,5,5,0,1,108.0,11,5.0,1,July
6622,1,1,1,28803,Entire home/apt,8,4,5,0,1,381.0,10,4.8,1,August
6623,1,0,1,28806,Entire home/apt,8,4,4,0,1,161.0,10,4.8,1,June
6624,1,1,1,28805,Entire home/apt,6,5,5,0,1,264.0,3,2.33,1,August
6625,1,1,1,28801,Entire home/apt,2,5,2,0,1,92.0,271,4.88,1,June
6626,1,0,0,28803,Entire home/apt,6,5,5,1,1,141.0,45,4.87,1,July
6627,1,0,1,28805,Entire home/apt,2,4,2,1,1,99.0,9,4.78,0,August
6628,0,0,0,28801,Entire home/apt,2,5,5,0,1,91.0,88,4.66,1,September
6629,1,1,1,28806,Private room,2,5,3,1,1,97.0,12,4.92,0,August
6630,0,1,1,28801,Entire home/apt,2,5,3,1,1,95.0,289,4.99,1,September
6631,1,0,0,28806,Entire home/apt,4,5,3,1,1,125.0,19,5.0,1,September
6632,1,1,1,28805,Entire home/apt,6,5,5,0,1,215.0,29,4.72,1,September
6633,1,1,1,28806,Entire home/apt,2,5,5,1,1,171.0,59,4.9,1,July
6634,0,1,0,28806,Entire home/apt,6,5,5,1,1,150.0,100,4.98,1,June
6635,1,1,1,28806,Entire home/apt,3,5,3,1,1,98.0,48,4.98,1,September
6636,1,1,0,28801,Private room,2,5,0,1,1,62.0,119,4.89,0,September
6637,1,1,1,28804,Entire home/apt,6,5,5,1,1,232.0,285,4.83,0,June
6638,1,0,1,28805,Entire home/apt,8,4,4,1,1,410.0,14,4.64,1,August
6639,0,1,1,28805,Entire home/apt,2,5,5,1,1,51.0,0,0.0,1,June
6640,0,1,0,28803,Private room,2,5,2,1,1,72.0,21,4.95,0,September
6641,1,1,1,28715,Entire home/apt,5,5,5,1,1,209.0,56,4.96,0,August
6642,0,0,1,28805,Private room,2,5,5,1,1,45.0,47,4.87,0,August
6643,0,1,1,28806,Entire home/apt,6,5,5,1,1,70.0,219,4.98,1,July
6644,1,1,1,28806,Entire home/apt,4,5,4,0,1,94.0,19,4.95,1,August
6645,0,1,0,28804,Private room,4,4,1,0,1,125.0,171,4.91,1,September
6646,1,1,1,28806,Shared room,3,5,5,1,1,33.0,80,4.69,1,July
6647,1,1,1,28803,Entire home/apt,3,5,3,1,1,79.0,213,4.99,0,August
6648,1,0,1,28801,Private room,2,5,2,0,1,127.0,66,4.62,1,June
6649,1,1,1,28801,Entire home/apt,4,5,5,0,1,257.0,4,5.0,1,September
6650,1,0,0,28801,Entire home/apt,4,4,1,0,1,121.0,280,4.91,1,July
6651,1,1,1,28803,Entire home/apt,6,5,5,1,1,178.0,54,4.93,1,September
6652,1,1,1,28803,Entire home/apt,6,5,5,0,1,332.0,2,5.0,1,September
6653,1,1,1,28801,Entire home/apt,6,5,5,1,1,409.0,10,4.9,1,July
6654,0,1,1,28806,Entire home/apt,4,5,4,0,1,80.0,7,5.0,1,September
6655,1,1,1,28732,Entire home/apt,4,5,3,1,1,95.0,194,4.97,1,September
6656,0,0,1,28801,Entire home/apt,5,5,4,0,1,94.0,339,4.7,1,September
6657,1,0,1,28715,Entire home/apt,2,5,5,1,1,120.0,29,4.76,1,September
6658,1,1,0,28732,Private room,2,5,2,0,1,43.0,82,4.95,1,July
6659,0,1,1,28806,Entire home/apt,2,5,5,1,1,96.0,347,4.93,0,September
6660,1,0,1,28803,Entire home/apt,2,5,5,1,1,113.0,156,4.93,1,June
6661,1,1,1,28803,Entire home/apt,12,5,5,1,1,302.0,16,4.81,1,August
6662,1,0,0,28803,Entire home/apt,4,5,3,1,1,114.0,231,4.92,1,August
6663,1,1,1,28806,Entire home/apt,2,5,2,0,1,96.0,97,4.76,1,August
6664,1,1,1,28806,Private room,2,5,3,1,1,76.0,30,5.0,1,August
6665,1,1,1,28801,Entire home/apt,4,5,5,1,1,302.0,41,4.9,1,August
6666,1,1,1,28801,Entire home/apt,4,3,4,0,0,252.0,59,4.92,1,June
6667,1,0,1,28801,Private room,2,5,0,0,1,204.0,2,5.0,1,September
6668,0,1,1,28801,Entire home/apt,2,5,0,0,1,50.0,4,5.0,1,July
6669,1,1,1,28803,Entire home/apt,2,5,3,0,1,79.0,137,4.95,0,August
6670,0,0,1,28803,Entire home/apt,2,4,0,0,1,151.0,163,4.96,0,July
6671,0,1,1,28804,Entire home/apt,5,5,5,1,1,189.0,78,4.91,1,July
6672,1,1,0,28803,Entire home/apt,2,5,4,0,1,105.0,127,4.91,1,June
6673,1,1,0,28801,Entire home/apt,2,5,2,1,1,228.0,46,4.98,0,September
6674,0,0,1,28806,Entire home/apt,4,5,4,1,1,150.0,38,4.95,0,August
6675,1,1,1,28801,Entire home/apt,4,5,5,0,1,224.0,63,4.56,1,August
6676,0,1,0,28806,Entire home/apt,7,5,5,1,1,274.0,102,4.9,0,June
6677,0,1,1,28801,Entire home/apt,6,4,1,0,1,276.0,205,5.0,0,July
6678,0,1,0,28803,Private room,2,4,1,1,1,77.0,9,5.0,0,June
6679,0,1,0,28704,Entire home/apt,2,5,5,1,1,145.0,6,4.83,0,September
6680,1,1,1,28801,Entire home/apt,4,5,3,0,1,130.0,62,4.77,1,September
6681,1,0,0,28805,Entire home/apt,6,5,5,1,1,142.0,52,4.75,1,September
6682,0,1,1,28803,Private room,2,5,0,0,1,65.0,15,5.0,0,September
6683,1,1,1,28806,Entire home/apt,12,5,5,1,1,429.0,162,4.74,1,July
6684,1,1,1,28715,Entire home/apt,4,5,4,1,1,125.0,56,4.96,1,July
6685,1,1,1,28801,Entire home/apt,4,5,4,0,1,118.0,148,4.92,1,September
6686,1,0,1,28806,Private room,2,5,0,1,1,99.0,45,4.93,0,June
6687,0,0,1,28805,Entire home/apt,2,5,4,1,1,70.0,10,5.0,0,September
6688,1,1,1,28805,Entire home/apt,4,5,3,1,1,215.0,26,4.73,0,September
6689,1,1,1,28732,Entire home/apt,8,4,5,1,1,225.0,15,4.93,1,September
6690,1,1,1,28803,Entire home/apt,5,5,5,1,1,104.0,95,4.92,1,June
6691,1,1,0,28804,Entire home/apt,4,4,5,1,1,98.0,55,4.96,1,July
6692,0,0,1,28801,Entire home/apt,4,4,1,0,1,199.0,311,4.97,0,September
6693,0,0,1,28806,Private room,4,5,2,1,1,67.0,213,4.95,0,August
6694,1,0,1,28806,Private room,2,5,5,1,1,53.0,140,4.71,0,July
6695,0,1,1,28801,Private room,2,4,0,0,1,150.0,1,0.0,1,August
6696,0,0,1,28803,Entire home/apt,5,5,5,1,1,250.0,85,4.94,0,July
6697,1,1,1,28804,Entire home/apt,3,5,4,1,1,232.0,83,4.99,0,September
6698,1,1,1,28803,Entire home/apt,6,5,5,1,1,159.0,78,4.9,1,September
6699,1,1,1,28805,Entire home/apt,4,5,5,1,1,332.0,17,5.0,0,September
6700,1,1,1,28806,Entire home/apt,4,5,4,1,1,154.0,229,4.91,0,August
6701,1,1,0,28806,Private room,2,2,0,1,1,29.0,31,4.87,0,August
6702,1,1,0,28801,Private room,2,5,3,0,1,65.0,505,4.97,1,August
6703,1,1,1,28801,Entire home/apt,6,5,5,0,1,381.0,31,4.9,1,June
6704,1,0,1,28801,Private room,4,5,3,0,1,135.0,63,4.43,1,July
6705,1,0,0,28804,Entire home/apt,4,5,3,0,1,244.0,18,5.0,1,July
6706,1,0,1,28801,Entire home/apt,6,5,5,1,1,248.0,62,4.77,0,June
6707,0,1,1,28806,Entire home/apt,2,4,2,1,1,50.0,61,4.95,0,July
6708,0,1,1,28801,Entire home/apt,2,5,1,0,1,95.0,19,5.0,1,July
6709,0,1,0,28806,Entire home/apt,2,3,1,0,1,45.0,5,4.4,0,August
6710,0,0,0,28801,Entire home/apt,2,4,4,1,1,39.0,1,5.0,0,June
6711,0,0,0,28804,Entire home/apt,4,5,5,1,1,115.0,176,4.64,0,August
6712,1,1,1,28704,Entire home/apt,2,5,5,1,1,232.0,123,4.98,1,July
6713,1,1,0,28803,Entire home/apt,2,5,5,1,0,115.0,121,4.93,0,July
6714,1,1,1,28805,Entire home/apt,10,5,5,1,1,314.0,168,4.94,0,June
6715,1,1,1,28804,Entire home/apt,8,5,5,1,1,350.0,23,5.0,1,August
6716,1,1,1,28806,Entire home/apt,4,3,5,1,1,159.0,74,4.91,0,June
6717,1,0,1,28806,Entire home/apt,2,5,4,1,1,106.0,123,4.84,0,June
6718,1,1,1,28804,Entire home/apt,2,5,5,1,1,295.0,13,4.92,1,September
6719,0,0,1,28805,Entire home/apt,4,5,3,0,1,49.0,179,4.87,1,June
6720,1,1,1,28804,Entire home/apt,4,5,5,1,1,188.0,14,5.0,1,July
6721,1,0,1,28804,Entire home/apt,2,5,4,0,1,74.0,186,4.83,1,August
6722,0,1,1,28805,Entire home/apt,2,5,3,1,1,109.0,70,5.0,1,September
6723,0,1,1,28805,Private room,2,5,5,0,1,55.0,48,4.74,0,June
6724,1,1,1,28805,Entire home/apt,14,5,5,0,1,769.0,1,5.0,1,September
6725,1,0,1,28805,Entire home/apt,4,0,0,1,1,78.0,21,5.0,0,September
6726,0,1,1,28801,Private room,2,4,5,0,1,34.0,1,5.0,0,June
6727,0,1,0,28806,Entire home/apt,5,5,0,1,1,67.0,6,5.0,0,July
6728,0,1,1,28806,Entire home/apt,8,5,5,1,1,158.0,349,4.96,1,July
6729,1,1,1,28801,Hotel room,12,5,3,1,1,2151.0,9,4.89,1,August
6730,1,1,1,28806,Entire home/apt,2,5,3,1,1,148.0,57,5.0,0,June
6731,1,1,1,28801,Entire home/apt,4,5,4,0,1,102.0,515,4.77,0,August
6732,1,1,1,28805,Entire home/apt,3,5,4,1,1,98.0,316,4.98,0,August
6733,1,1,1,28804,Entire home/apt,2,5,3,0,1,78.0,207,4.94,0,September
6734,0,1,1,28806,Entire home/apt,4,5,5,1,1,115.0,107,4.91,1,August
6735,1,1,1,28805,Entire home/apt,12,5,4,1,1,957.0,9,5.0,0,July
6736,0,0,1,28704,Entire home/apt,12,4,4,1,1,1040.0,1,5.0,1,June
6737,1,1,1,28801,Entire home/apt,6,5,5,1,1,481.0,10,4.7,1,July
6738,1,1,1,28801,Entire home/apt,3,5,4,1,1,132.0,197,4.91,1,September
6739,1,1,1,28801,Entire home/apt,4,5,5,1,1,222.0,96,4.96,0,August
6740,0,1,1,28801,Entire home/apt,2,4,1,0,1,136.0,156,5.0,0,August
6741,1,0,1,28806,Entire home/apt,2,5,4,0,1,127.0,33,4.91,1,July
6742,1,1,1,28801,Entire home/apt,2,5,2,1,1,106.0,37,5.0,0,June
6743,1,0,1,28806,Entire home/apt,2,5,4,1,1,129.0,131,4.84,0,September
6744,1,1,1,28806,Entire home/apt,3,5,1,0,1,106.0,42,4.93,1,September
6745,1,0,0,28804,Entire home/apt,10,5,5,1,1,251.0,12,4.83,1,August
6746,1,1,1,28806,Entire home/apt,3,5,5,0,1,76.0,177,4.81,1,August
6747,1,1,1,28806,Entire home/apt,7,5,5,1,1,222.0,196,4.91,1,August
6748,0,0,1,28803,Entire home/apt,8,5,5,0,1,169.0,105,4.84,1,September
6749,1,1,0,28704,Entire home/apt,6,5,5,1,1,150.0,35,4.86,1,September
6750,0,1,1,28801,Entire home/apt,4,5,5,1,1,222.0,193,4.7,0,September
6751,1,0,1,28806,Entire home/apt,7,3,4,1,0,567.0,44,4.93,1,August
6752,1,1,0,28715,Entire home/apt,6,5,5,1,1,172.0,56,4.84,1,August
6753,1,0,1,28803,Private room,3,5,5,1,1,90.0,8,5.0,1,June
6754,1,1,1,28801,Entire home/apt,3,5,4,1,1,132.0,183,4.91,1,July
6755,0,0,0,28801,Entire home/apt,2,4,4,1,1,39.0,1,5.0,0,July
6756,1,1,1,28806,Entire home/apt,2,5,3,1,1,98.0,159,4.94,1,September
6757,1,1,1,28801,Entire home/apt,6,5,5,1,1,209.0,35,4.74,1,July
6758,1,0,1,28801,Entire home/apt,4,4,1,0,1,117.0,169,4.62,1,August
6759,0,1,1,28801,Entire home/apt,2,5,3,1,1,158.0,89,4.84,1,July
6760,1,1,1,28801,Private room,2,5,3,1,1,166.0,87,4.94,1,June
6761,1,1,1,28801,Entire home/apt,6,5,5,1,1,395.0,17,4.94,1,September
6762,0,1,1,28801,Entire home/apt,4,5,5,1,1,238.0,86,4.81,0,August
6763,1,1,1,28804,Entire home/apt,4,5,4,1,1,182.0,455,4.97,1,September
6764,1,1,1,28806,Entire home/apt,2,5,5,1,1,118.0,84,4.94,1,July
6765,1,1,1,28803,Entire home/apt,11,5,5,1,1,337.0,30,4.97,1,September
6766,0,1,1,28805,Entire home/apt,4,5,3,1,1,150.0,168,5.0,0,September
6767,0,1,1,28801,Entire home/apt,4,5,3,0,1,106.0,152,4.97,1,July
6768,0,1,1,28801,Entire home/apt,6,5,5,0,1,180.0,28,4.93,0,August
6769,1,1,1,28801,Entire home/apt,4,5,5,1,1,302.0,43,4.91,1,September
6770,1,1,1,28806,Entire home/apt,4,5,5,1,1,122.0,136,4.74,1,June
6771,1,1,1,28804,Private room,2,5,1,0,1,49.0,93,4.84,1,June
6772,1,1,1,28801,Entire home/apt,4,4,1,0,1,149.0,16,4.81,1,September
6773,0,1,0,28801,Entire home/apt,5,5,5,1,0,296.0,22,5.0,0,July
6774,0,1,1,28804,Entire home/apt,4,5,5,1,1,109.0,17,4.94,1,August
6775,0,0,0,28801,Hotel room,2,4,0,0,1,451.0,0,0.0,1,June
6776,1,1,1,28801,Entire home/apt,2,5,3,0,1,114.0,126,4.93,1,September
6777,1,0,1,28704,Private room,2,5,1,1,1,65.0,14,4.71,1,September
6778,0,0,0,28806,Private room,2,5,5,1,1,150.0,55,4.93,1,August
6779,1,1,0,28801,Entire home/apt,4,5,5,0,0,225.0,31,4.97,0,September
6780,1,0,1,28805,Entire home/apt,3,5,4,1,1,77.0,245,4.94,1,August
6781,0,0,1,28801,Entire home/apt,2,4,1,1,1,110.0,0,0.0,0,June
6782,1,1,1,28806,Entire home/apt,4,5,5,1,1,157.0,67,4.94,1,August
6783,0,1,1,28805,Private room,3,5,5,0,1,47.0,142,4.86,0,August
6784,0,0,0,28803,Private room,1,5,5,1,1,28.0,3,5.0,0,September
6785,1,1,1,28801,Entire home/apt,4,4,5,0,1,256.0,8,4.75,1,September
6786,1,1,0,28801,Entire home/apt,6,5,5,1,1,257.0,133,4.67,0,September
6787,0,0,0,28801,Entire home/apt,2,5,4,0,1,62.0,0,0.0,1,September
6788,1,0,1,28715,Entire home/apt,6,5,5,1,1,120.0,93,4.86,1,September
6789,0,1,1,28704,Entire home/apt,4,4,1,0,1,80.0,159,4.99,1,June
6790,0,1,1,28732,Entire home/apt,2,5,5,0,1,85.0,35,5.0,0,August
6791,1,1,1,28801,Entire home/apt,2,5,4,0,1,103.0,501,4.92,1,August
6792,1,1,0,28801,Private room,2,5,3,1,1,48.0,215,4.87,1,September
6793,0,0,1,28805,Entire home/apt,4,5,0,1,1,139.0,12,5.0,1,September
6794,1,1,1,28801,Private room,2,5,3,1,1,42.0,197,4.9,0,August
