Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month,Decision
1,1,28806,Private room,2,5,2,1,1,114.0,55,5.0,1,September,1
1,1,28804,Entire home/apt,4,5,4,1,1,87.0,543,4.69,1,September,1
0,0,28805,Entire home/apt,2,4,3,0,1,75.0,4,5.0,0,August,0
1,1,28803,Entire home/apt,4,5,5,1,1,196.0,1,5.0,1,August,0
1,0,28806,Private room,2,5,5,1,1,300.0,52,4.92,1,June,0
0,1,28801,Entire home/apt,4,4,1,0,1,110.0,0,0.0,1,June,0
1,1,28803,Entire home/apt,14,5,5,1,1,455.0,132,4.96,0,September,1
1,1,28801,Entire home/apt,4,5,5,1,1,201.0,33,4.94,1,September,1
1,0,28806,Entire home/apt,4,5,3,1,1,152.0,33,5.0,0,August,0
1,0,28801,Entire home/apt,4,5,5,1,1,82.0,0,0.0,1,June,0
1,1,28732,Entire home/apt,5,5,5,1,1,193.0,211,4.93,0,August,1
0,1,28715,Entire home/apt,6,5,5,1,1,131.0,86,4.87,1,July,0
1,1,28803,Entire home/apt,2,5,2,0,1,95.0,49,4.98,0,September,0
1,1,28804,Entire home/apt,2,5,3,1,1,91.0,419,4.93,1,August,0
0,1,28732,Entire home/apt,8,4,4,0,1,156.0,8,4.75,1,September,1
1,1,28803,Entire home/apt,8,5,3,0,1,234.0,18,4.89,1,July,1
1,0,28715,Entire home/apt,4,4,0,0,1,135.0,1,5.0,0,June,1
1,1,28806,Entire home/apt,6,5,5,1,1,146.0,148,4.7,1,June,1
1,1,28803,Entire home/apt,6,5,5,0,1,245.0,0,0.0,1,August,0
1,1,28801,Private room,2,5,1,0,1,133.0,5,5.0,1,September,1
0,1,28804,Entire home/apt,6,5,4,1,1,140.0,171,4.47,1,August,1
0,0,28732,Entire home/apt,4,5,5,1,1,101.0,93,4.76,0,September,1
0,1,28704,Entire home/apt,4,5,5,1,1,113.0,2,5.0,1,June,1
1,1,28806,Entire home/apt,4,5,5,1,0,190.0,3,4.67,1,July,1
1,0,28805,Entire home/apt,10,5,5,1,1,325.0,102,4.99,0,June,1
1,1,28801,Entire home/apt,2,5,3,0,1,137.0,116,4.91,0,June,1
1,1,28804,Entire home/apt,3,5,3,1,1,94.0,199,4.92,1,June,1
1,1,28801,Entire home/apt,6,5,5,1,1,481.0,7,5.0,1,July,1
1,0,28806,Entire home/apt,7,5,5,1,1,179.0,74,4.88,1,August,1
1,1,28805,Entire home/apt,4,5,5,1,1,215.0,127,4.98,1,July,1
1,1,28801,Entire home/apt,4,5,5,1,1,302.0,37,4.89,1,July,1
0,1,28801,Entire home/apt,2,3,3,0,0,231.0,1,5.0,1,July,1
1,1,28804,Entire home/apt,2,5,3,1,1,99.0,90,4.96,1,September,1
1,0,28801,Entire home/apt,2,4,1,0,1,190.0,192,4.95,1,September,1
0,1,28805,Entire home/apt,11,4,4,0,1,120.0,10,4.6,1,August,1
1,1,28804,Entire home/apt,2,5,5,1,1,125.0,40,4.95,1,July,1
1,1,28806,Entire home/apt,3,5,5,1,1,230.0,24,4.88,0,September,1
1,1,28804,Entire home/apt,6,5,5,1,1,147.0,99,4.99,1,July,0
1,1,28801,Private room,8,5,5,1,1,144.0,99,4.92,0,June,0
1,1,28806,Entire home/apt,3,5,4,1,1,53.0,204,4.76,1,July,1
1,1,28803,Entire home/apt,5,5,5,1,1,158.0,147,5.0,1,September,1
0,1,28801,Entire home/apt,2,4,0,0,1,100.0,2,5.0,0,August,0
1,1,28801,Entire home/apt,2,5,5,0,1,206.0,510,4.9,0,June,1
1,0,28803,Private room,2,5,3,1,1,150.0,10,4.9,1,July,1
1,1,28803,Entire home/apt,3,5,4,0,1,79.0,199,5.0,0,June,1
1,1,28806,Entire home/apt,3,5,4,0,1,71.0,100,4.95,1,July,0
1,0,28804,Entire home/apt,4,5,5,1,1,120.0,25,4.96,1,July,1
0,1,28805,Entire home/apt,2,4,2,1,1,99.0,9,4.78,0,September,1
1,1,28804,Entire home/apt,10,5,5,1,1,200.0,247,4.88,1,June,1
1,1,28805,Entire home/apt,4,5,5,0,1,178.0,62,4.97,0,September,1
1,1,28803,Entire home/apt,6,5,5,1,1,181.0,52,4.92,1,September,0
1,1,28801,Entire home/apt,4,5,5,1,1,157.0,251,4.88,1,June,1
1,0,28801,Entire home/apt,2,5,2,1,1,208.0,40,4.98,0,July,1
1,1,28804,Entire home/apt,2,5,5,0,1,151.0,28,4.96,0,August,0
1,1,28801,Entire home/apt,2,5,4,0,1,116.0,168,4.96,0,August,1
1,1,28805,Entire home/apt,4,5,5,1,1,278.0,28,4.96,1,July,1
1,0,28803,Private room,2,5,3,1,1,150.0,12,4.92,1,August,0
1,1,28805,Entire home/apt,4,5,5,0,1,188.0,40,4.98,0,June,1
0,1,28806,Entire home/apt,8,5,5,1,1,205.0,244,4.78,1,September,1
1,1,28806,Entire home/apt,4,5,4,0,1,98.0,23,4.96,1,September,1
0,1,28801,Entire home/apt,4,3,3,0,0,221.0,5,4.4,1,August,1
1,0,28803,Entire home/apt,4,5,5,1,1,127.0,14,5.0,1,August,1
1,0,28803,Entire home/apt,4,5,5,0,1,81.0,53,4.96,1,June,1
1,1,28803,Entire home/apt,2,5,4,1,1,130.0,36,4.97,0,August,1
1,1,28805,Entire home/apt,2,5,4,1,1,110.0,88,4.91,1,July,1
1,0,28704,Entire home/apt,5,5,5,1,1,142.0,16,4.94,1,July,0
1,0,28806,Entire home/apt,4,5,4,0,1,80.0,100,4.85,0,June,0
1,1,28806,Private room,4,5,4,1,1,126.0,125,4.97,1,June,1
1,1,28803,Entire home/apt,2,5,3,1,1,81.0,180,4.91,1,August,1
1,0,28806,Entire home/apt,3,5,2,1,1,124.0,60,4.9,1,July,0
1,1,28804,Entire home/apt,2,5,5,0,1,71.0,50,4.72,1,July,0
1,1,28806,Entire home/apt,4,5,5,1,1,150.0,48,4.9,1,September,1
0,0,28805,Entire home/apt,8,5,5,1,1,450.0,8,5.0,1,August,0
1,1,28804,Entire home/apt,4,5,5,1,1,89.0,236,4.97,1,June,1
1,1,28806,Entire home/apt,2,5,3,1,1,92.0,29,5.0,0,June,1
1,0,28806,Entire home/apt,6,5,5,1,1,146.0,67,4.97,1,September,1
0,1,28805,Entire home/apt,2,5,4,0,1,69.0,25,4.88,0,June,0
1,1,28801,Entire home/apt,4,5,5,1,1,332.0,4,4.75,1,August,1
1,1,28806,Private room,2,5,3,1,1,92.0,15,5.0,0,July,0
1,0,28803,Entire home/apt,2,5,4,1,1,96.0,97,4.97,0,June,0
1,0,28806,Entire home/apt,10,4,5,0,1,275.0,17,5.0,1,June,1
0,1,28801,Entire home/apt,2,3,3,0,0,150.0,2,5.0,1,June,1
1,1,28801,Entire home/apt,6,5,5,0,1,209.0,52,4.69,1,August,1
1,1,28806,Entire home/apt,3,5,3,1,1,98.0,43,4.98,1,June,0
1,1,28805,Entire home/apt,2,4,1,0,1,90.0,132,4.99,1,August,1
1,1,28801,Entire home/apt,2,5,3,1,1,122.0,29,4.97,1,September,0
1,1,28801,Entire home/apt,8,4,4,0,1,466.0,47,4.77,1,September,1
0,1,28804,Entire home/apt,6,5,5,1,1,125.0,2,5.0,1,August,0
1,1,28805,Private room,3,5,3,0,1,68.0,77,4.92,0,August,1
0,0,28805,Private room,4,5,5,1,1,64.0,111,4.72,1,August,0
0,1,28806,Entire home/apt,2,5,3,1,1,75.0,25,4.92,1,July,1
1,0,28715,Entire home/apt,4,5,3,1,1,95.0,64,4.95,1,August,1
0,1,28806,Entire home/apt,4,5,1,0,1,50.0,0,0.0,0,August,0
1,1,28801,Entire home/apt,6,5,5,0,1,438.0,10,4.8,1,August,1
1,1,28803,Entire home/apt,6,5,5,0,1,381.0,10,5.0,1,September,1
0,1,28804,Entire home/apt,6,5,5,1,1,330.0,18,5.0,1,June,0
0,1,28801,Entire home/apt,4,5,5,1,1,173.0,26,5.0,0,June,0
0,0,28805,Entire home/apt,4,4,0,0,0,145.0,0,0.0,1,August,1
0,1,28806,Entire home/apt,2,4,1,0,1,84.0,37,4.62,1,June,1
0,1,28806,Entire home/apt,4,4,0,0,1,141.0,44,4.88,0,August,0
0,1,28704,Entire home/apt,6,4,1,0,1,202.0,2,5.0,1,June,1
1,1,28805,Entire home/apt,5,5,5,1,1,169.0,59,4.88,0,August,1
1,1,28805,Entire home/apt,7,5,5,1,1,300.0,81,5.0,0,September,0
1,1,28801,Entire home/apt,4,5,5,1,1,251.0,16,4.5,1,August,1
1,1,28806,Private room,2,5,0,0,1,70.0,57,4.77,1,June,1
0,0,28805,Entire home/apt,4,4,0,0,0,145.0,0,0.0,1,August,1
1,1,28732,Entire home/apt,8,4,5,1,1,258.0,11,5.0,1,June,0
1,0,28803,Entire home/apt,16,5,5,1,1,1175.0,28,4.93,0,September,1
1,1,28804,Entire home/apt,12,5,5,1,1,305.0,33,4.85,0,August,0
1,1,28801,Entire home/apt,2,5,5,1,1,219.0,18,5.0,0,September,0
1,1,28806,Entire home/apt,4,5,3,0,1,70.0,213,4.84,0,August,1
1,1,28801,Entire home/apt,6,5,5,1,1,481.0,0,0.0,1,June,1
1,1,28732,Entire home/apt,14,5,5,1,1,576.0,20,4.95,1,June,1
0,1,28801,Entire home/apt,4,5,5,1,1,185.0,60,4.73,1,August,1
1,0,28803,Entire home/apt,13,5,5,1,1,450.0,41,4.9,1,September,1
1,1,28806,Entire home/apt,3,5,2,1,1,136.0,267,4.96,0,July,0
1,1,28806,Private room,2,5,1,1,1,66.0,99,4.99,0,August,1
0,1,28806,Entire home/apt,2,5,1,0,1,93.0,14,4.93,1,June,0
0,0,28805,Entire home/apt,2,5,3,0,0,292.0,0,0.0,1,June,1
1,0,28806,Entire home/apt,4,4,0,0,1,150.0,24,5.0,1,June,0
1,1,28801,Private room,2,5,1,0,1,165.0,5,4.8,1,August,1
0,1,28805,Entire home/apt,4,5,4,1,1,198.0,28,4.89,0,June,0
1,0,28804,Entire home/apt,8,5,4,0,1,200.0,10,5.0,1,June,1
1,1,28803,Entire home/apt,6,5,5,1,1,245.0,52,4.85,0,July,1
1,1,28806,Private room,2,4,1,1,1,197.0,36,4.83,0,September,1
1,0,28806,Entire home/apt,2,5,5,1,1,81.0,58,4.91,1,July,0
0,1,28803,Entire home/apt,2,5,4,1,1,40.0,105,4.56,0,June,0
0,0,28732,Entire home/apt,2,5,1,0,0,301.0,0,0.0,1,June,0
1,1,28801,Entire home/apt,6,4,4,0,1,324.0,40,4.8,1,September,1
1,1,28804,Entire home/apt,2,5,5,1,1,229.0,14,5.0,0,July,0
1,1,28803,Entire home/apt,6,5,5,1,1,231.0,45,4.93,1,July,1
1,1,28806,Entire home/apt,4,5,3,1,1,144.0,44,4.95,1,July,1
0,1,28805,Entire home/apt,2,4,4,0,1,60.0,12,4.67,0,June,0
1,0,28806,Entire home/apt,6,5,5,1,1,186.0,36,4.92,1,August,1
1,1,28801,Entire home/apt,6,5,5,1,1,381.0,42,4.88,1,July,1
0,1,28806,Entire home/apt,5,4,4,1,1,95.0,100,4.87,0,July,0
1,1,28804,Entire home/apt,6,5,5,1,1,143.0,45,4.84,1,July,1
0,1,28801,Entire home/apt,6,4,1,0,1,120.0,252,4.94,1,September,0
1,1,28704,Entire home/apt,6,4,1,0,1,138.0,268,4.93,1,September,1
1,1,28805,Entire home/apt,6,5,4,0,1,175.0,17,5.0,1,June,0
1,1,28801,Entire home/apt,6,5,4,1,1,328.0,100,4.98,1,June,1
1,0,28806,Entire home/apt,2,5,4,1,1,102.0,713,4.87,1,June,0
1,1,28801,Entire home/apt,2,5,4,1,1,102.0,85,5.0,0,June,0
0,0,28803,Entire home/apt,4,4,3,1,1,151.0,1,5.0,1,August,1
1,1,28806,Entire home/apt,6,5,5,1,1,185.0,221,4.88,1,July,0
1,1,28801,Entire home/apt,8,4,4,0,1,481.0,43,4.77,1,July,1
0,1,28704,Entire home/apt,16,4,4,0,1,607.0,4,3.75,1,August,1
1,1,28803,Entire home/apt,3,5,5,1,1,113.0,205,4.95,0,June,1
1,1,28806,Entire home/apt,7,5,5,0,1,160.0,28,4.68,1,September,1
0,1,28806,Entire home/apt,6,5,5,1,1,150.0,5,4.6,1,June,1
0,0,28732,Entire home/apt,2,5,1,0,0,238.0,0,0.0,1,August,0
1,1,28804,Entire home/apt,2,5,4,1,1,161.0,157,4.96,1,September,1
1,1,28801,Entire home/apt,6,4,4,0,1,281.0,65,4.8,1,June,1
1,1,28806,Entire home/apt,2,5,4,1,1,130.0,61,4.95,0,September,0
1,1,28704,Entire home/apt,6,5,5,1,1,188.0,25,4.88,0,June,1
0,0,28732,Entire home/apt,6,4,0,0,1,105.0,0,0.0,1,July,0
1,1,28805,Entire home/apt,6,5,5,1,1,425.0,77,4.97,1,July,0
1,1,28806,Entire home/apt,10,5,5,1,1,434.0,32,5.0,1,July,1
0,1,28804,Entire home/apt,8,4,4,1,1,264.0,0,0.0,1,August,1
1,1,28806,Private room,2,5,3,1,1,93.0,16,5.0,0,August,0
1,1,28801,Entire home/apt,2,5,4,0,1,136.0,3,5.0,0,July,0
0,0,28801,Entire home/apt,2,5,2,0,0,319.0,0,0.0,1,June,1
1,1,28803,Entire home/apt,2,4,4,1,1,128.0,17,4.94,0,June,1
0,1,28732,Entire home/apt,2,5,3,0,1,77.0,8,5.0,1,June,1
1,0,28801,Entire home/apt,2,5,5,0,1,109.0,69,4.75,1,June,0
1,1,28801,Entire home/apt,4,5,5,1,1,284.0,3,5.0,1,June,0
1,0,28804,Entire home/apt,7,5,5,1,1,891.0,5,5.0,0,June,0
1,1,28801,Entire home/apt,4,5,5,0,1,352.0,11,4.73,1,August,1
1,1,28804,Entire home/apt,2,5,3,1,1,114.0,83,4.98,1,September,1
0,0,28803,Entire home/apt,4,5,5,1,1,115.0,34,4.91,0,September,0
0,0,28804,Entire home/apt,4,4,0,0,1,250.0,13,4.15,0,August,1
1,1,28801,Entire home/apt,2,5,2,0,1,154.0,10,5.0,0,July,0
1,0,28704,Entire home/apt,5,5,5,1,1,136.0,19,4.95,1,September,0
1,1,28805,Private room,2,5,3,1,1,102.0,141,4.97,1,June,1
1,1,28803,Entire home/apt,4,5,5,1,1,80.0,0,0.0,0,August,0
1,1,28803,Entire home/apt,2,5,5,1,1,163.0,73,4.78,1,September,1
0,0,28801,Entire home/apt,2,5,2,0,0,332.0,0,0.0,1,July,1
1,0,28804,Entire home/apt,2,5,5,1,1,95.0,140,4.86,0,August,0
1,1,28803,Private room,6,5,3,0,1,70.0,80,5.0,1,June,0
1,1,28801,Entire home/apt,4,5,5,0,1,266.0,11,4.73,1,July,1
0,0,28806,Private room,2,5,2,0,0,298.0,0,0.0,1,June,1
0,1,28806,Private room,3,4,3,1,1,39.0,0,0.0,0,August,0
1,1,28801,Entire home/apt,4,5,5,1,1,186.0,254,4.88,1,August,1
1,1,28805,Private room,2,5,5,0,1,45.0,50,4.98,0,August,1
1,1,28806,Entire home/apt,2,3,1,0,1,105.0,56,4.91,1,September,1
1,1,28801,Private room,3,4,3,1,1,217.0,2,5.0,0,July,1
1,1,28805,Entire home/apt,10,4,1,0,1,361.0,99,5.0,0,June,1
1,1,28801,Entire home/apt,2,5,4,1,1,51.0,142,4.88,0,June,0
0,1,28704,Entire home/apt,4,5,5,1,1,111.0,7,5.0,1,August,0
0,1,28801,Private room,2,5,0,0,1,214.0,1,5.0,1,September,1
0,0,28801,Entire home/apt,2,5,1,0,1,179.0,2,5.0,0,September,1
0,1,28806,Entire home/apt,7,5,5,1,1,131.0,3,5.0,0,September,0
1,1,28801,Entire home/apt,4,5,5,0,1,174.0,70,4.63,1,September,0
1,1,28804,Entire home/apt,8,4,1,0,1,279.0,87,4.99,1,June,0
1,0,28804,Entire home/apt,5,5,5,1,1,153.0,37,4.92,1,July,1
1,1,28801,Entire home/apt,6,4,5,0,1,381.0,17,4.94,1,August,0
1,1,28804,Entire home/apt,10,5,5,1,1,132.0,265,4.85,1,August,1
1,1,28704,Entire home/apt,6,5,5,1,1,126.0,91,4.97,0,June,0
1,1,28803,Entire home/apt,4,5,5,1,1,145.0,87,5.0,1,August,1
1,1,28806,Entire home/apt,4,5,2,1,1,72.0,245,4.96,1,June,1
0,1,28805,Entire home/apt,3,5,4,1,1,80.0,236,4.94,1,June,1
1,1,28803,Entire home/apt,6,5,5,1,1,489.0,44,4.89,0,September,1
1,1,28804,Entire home/apt,12,5,5,1,1,400.0,85,5.0,0,September,1
0,1,28801,Private room,2,4,0,0,1,300.0,1,5.0,1,July,1
0,1,28806,Entire home/apt,4,4,5,0,1,75.0,4,5.0,0,July,0
1,1,28803,Entire home/apt,2,5,3,1,1,52.0,379,4.96,0,August,1
0,1,28704,Entire home/apt,12,4,4,1,1,1050.0,1,5.0,1,July,1
1,1,28804,Entire home/apt,13,5,5,1,1,499.0,56,4.93,1,July,1
1,1,28806,Entire home/apt,2,5,5,1,1,108.0,9,4.56,0,June,1
0,0,28801,Entire home/apt,2,4,4,1,1,39.0,1,5.0,0,August,0
1,1,28804,Entire home/apt,4,5,5,0,1,281.0,29,4.79,1,July,1
1,0,28704,Entire home/apt,6,5,5,1,1,97.0,19,5.0,0,June,0
1,0,28806,Entire home/apt,3,5,4,1,1,71.0,200,4.99,1,June,0
1,0,28704,Entire home/apt,6,5,5,1,1,153.0,132,4.93,0,August,0
0,0,28801,Entire home/apt,4,5,5,1,1,130.0,18,5.0,0,August,0
1,1,28803,Entire home/apt,16,4,1,0,1,1053.0,0,0.0,1,June,0
1,0,28806,Private room,2,5,1,1,1,111.0,3,5.0,0,July,1
1,1,28801,Entire home/apt,2,5,4,1,1,124.0,16,5.0,0,July,0
1,1,28704,Entire home/apt,14,5,5,0,1,382.0,5,5.0,1,September,1
0,0,28715,Entire home/apt,14,3,4,1,1,664.0,0,0.0,1,June,1
1,1,28801,Private room,3,5,3,1,1,169.0,65,4.88,1,July,0
0,1,28804,Entire home/apt,2,5,5,1,1,130.0,74,4.96,0,August,0
1,1,28704,Entire home/apt,8,5,5,0,1,481.0,36,4.75,1,July,1
0,0,28806,Entire home/apt,4,4,0,0,1,150.0,13,4.77,1,July,0
1,1,28804,Entire home/apt,2,5,3,1,1,106.0,172,4.97,0,June,1
0,0,28804,Entire home/apt,10,3,5,1,1,450.0,2,5.0,1,September,1
0,1,28704,Entire home/apt,16,4,4,0,1,607.0,4,3.75,1,July,1
0,1,28803,Private room,1,4,0,0,1,100.0,36,4.89,0,August,1
1,1,28715,Entire home/apt,4,5,5,1,1,181.0,34,4.79,0,July,1
1,1,28801,Entire home/apt,2,5,4,1,1,122.0,219,5.0,0,September,1
1,1,28803,Entire home/apt,4,5,1,1,1,147.0,13,5.0,1,August,1
0,1,28806,Entire home/apt,4,4,0,0,1,141.0,44,4.88,0,June,0
1,1,28806,Entire home/apt,4,5,3,0,1,70.0,29,5.0,1,September,0
1,1,28801,Entire home/apt,4,4,1,0,1,189.0,109,4.65,1,September,1
1,1,28801,Private room,1,5,1,1,1,52.0,243,4.81,0,July,1
1,1,28801,Entire home/apt,4,5,2,0,1,120.0,167,4.98,0,September,0
0,1,28803,Entire home/apt,4,5,0,0,1,75.0,0,0.0,0,June,0
0,1,28732,Entire home/apt,16,5,5,1,1,1595.0,6,5.0,0,August,0
1,0,28806,Private room,2,4,1,0,1,115.0,102,4.96,1,June,0
1,1,28804,Entire home/apt,12,5,5,1,1,226.0,12,5.0,1,August,1
1,1,28803,Entire home/apt,10,5,5,1,1,680.0,59,4.85,1,June,1
1,0,28806,Entire home/apt,4,5,3,1,1,155.0,27,5.0,0,July,1
0,1,28803,Hotel room,4,4,3,0,1,199.0,63,4.35,1,July,1
1,1,28803,Entire home/apt,2,5,3,1,1,80.0,36,4.92,1,September,1
0,0,28715,Entire home/apt,8,5,5,1,1,203.0,243,4.58,1,August,1
0,1,28806,Entire home/apt,8,5,5,1,1,255.0,14,4.86,0,June,0
1,1,28806,Entire home/apt,4,5,5,1,1,122.0,2,5.0,1,August,0
1,1,28806,Private room,3,5,3,1,1,83.0,154,4.91,0,September,0
1,1,28806,Entire home/apt,2,5,3,1,1,75.0,177,4.99,0,September,0
1,1,28801,Entire home/apt,2,5,5,1,1,124.0,11,4.73,1,July,0
1,1,28806,Entire home/apt,4,3,2,1,1,76.0,71,4.82,1,September,1
1,1,28801,Entire home/apt,6,5,5,1,1,209.0,53,4.77,1,June,1
1,0,28803,Entire home/apt,5,5,2,0,1,249.0,4,5.0,1,July,0
1,1,28804,Entire home/apt,10,5,5,1,1,399.0,96,4.97,1,September,1
1,1,28801,Entire home/apt,4,4,1,0,1,254.0,81,4.67,1,June,1
1,1,28805,Private room,4,5,3,1,1,78.0,9,4.89,1,August,1
1,0,28806,Entire home/apt,2,5,3,0,1,125.0,24,5.0,1,August,1
0,1,28715,Entire home/apt,2,5,4,1,1,96.0,164,4.95,0,July,1
1,1,28805,Entire home/apt,2,5,5,1,1,95.0,371,4.99,0,September,0
1,1,28801,Entire home/apt,6,5,5,0,1,231.0,59,4.78,1,June,0
1,1,28806,Private room,2,5,1,1,1,93.0,45,4.96,0,July,0
0,1,28801,Entire home/apt,4,5,5,1,1,150.0,124,4.44,1,July,1
1,1,28804,Entire home/apt,2,5,4,1,1,129.0,221,4.95,1,July,0
1,1,28801,Hotel room,2,5,2,1,1,250.0,5,5.0,0,June,1
1,1,28801,Entire home/apt,6,4,5,0,1,381.0,12,4.92,1,July,1
0,1,28704,Entire home/apt,4,5,4,0,1,56.0,128,4.77,0,September,1
1,1,28803,Entire home/apt,4,5,3,1,1,120.0,71,4.89,0,July,1
0,0,28806,Entire home/apt,4,5,5,1,1,150.0,14,4.71,0,July,1
1,0,28704,Entire home/apt,2,5,5,1,1,145.0,6,4.83,0,July,0
1,1,28732,Entire home/apt,14,5,5,1,1,600.0,20,4.95,1,July,1
0,1,28801,Entire home/apt,3,5,3,0,1,142.0,16,4.69,0,July,0
0,1,28806,Entire home/apt,2,5,5,1,1,100.0,28,4.93,0,September,0
0,1,28804,Entire home/apt,4,5,2,1,1,170.0,0,0.0,0,August,0
1,1,28806,Entire home/apt,6,5,5,1,1,185.0,132,4.95,1,September,1
1,0,28801,Entire home/apt,5,5,5,0,0,282.0,28,5.0,0,August,1
1,1,28803,Entire home/apt,2,5,1,0,1,98.0,74,4.92,1,July,0
1,1,28803,Entire home/apt,6,5,5,1,1,93.0,284,4.86,1,July,0
1,1,28704,Private room,4,5,5,1,1,51.0,6,5.0,1,June,0
1,1,28803,Entire home/apt,16,5,5,1,1,744.0,76,4.86,1,July,1
1,1,28801,Entire home/apt,6,1,4,0,1,381.0,46,4.96,1,June,1
0,0,28805,Entire home/apt,4,5,5,1,1,102.0,3,5.0,0,July,0
0,1,28806,Entire home/apt,2,4,2,1,1,95.0,22,4.95,1,July,1
1,0,28806,Entire home/apt,4,5,5,1,1,115.0,30,4.87,0,July,1
1,0,28806,Entire home/apt,4,5,4,1,1,97.0,95,4.89,0,September,0
1,0,28806,Entire home/apt,6,5,5,1,1,134.0,30,5.0,0,September,1
1,0,28803,Entire home/apt,4,5,5,0,1,108.0,72,4.97,0,June,1
1,1,28804,Entire home/apt,6,5,5,1,1,172.0,115,4.7,1,September,1
1,1,28801,Entire home/apt,5,5,5,1,1,146.0,106,4.94,0,July,0
1,0,28803,Entire home/apt,4,5,5,1,1,185.0,56,4.89,0,August,1
1,1,28806,Entire home/apt,6,5,5,0,1,423.0,17,4.82,1,July,1
1,1,28805,Entire home/apt,4,5,5,1,1,216.0,49,4.98,0,August,1
0,0,28804,Entire home/apt,2,5,5,1,1,99.0,0,0.0,1,June,1
1,1,28805,Private room,2,5,3,1,1,85.0,158,4.95,0,July,0
1,1,28806,Private room,2,5,5,1,1,70.0,209,4.9,1,August,1
1,1,28803,Private room,3,5,5,1,1,87.0,18,5.0,1,August,1
1,1,28805,Entire home/apt,2,5,3,0,1,91.0,28,4.93,0,September,0
1,1,28715,Entire home/apt,6,5,5,1,1,252.0,7,4.57,1,June,1
1,1,28801,Private room,2,4,0,0,1,285.0,2,5.0,1,July,1
0,0,28804,Entire home/apt,8,5,5,1,1,384.0,35,4.89,0,June,1
0,1,28803,Private room,2,5,2,0,1,70.0,50,4.86,1,June,0
1,0,28801,Entire home/apt,4,5,5,0,0,230.0,18,4.94,0,June,1
1,1,28732,Entire home/apt,4,5,3,0,1,108.0,140,4.96,1,June,1
1,1,28806,Entire home/apt,2,5,3,1,1,68.0,123,4.97,1,July,0
0,1,28804,Entire home/apt,8,4,4,1,1,250.0,0,0.0,1,July,1
0,1,28806,Entire home/apt,5,5,4,0,1,162.0,22,4.68,1,June,1
1,1,28806,Entire home/apt,4,5,5,1,1,59.0,165,4.92,0,June,0
0,0,28803,Entire home/apt,2,4,0,0,1,70.0,5,4.8,1,September,0
1,1,28803,Entire home/apt,8,5,5,1,1,228.0,237,4.92,1,September,1
0,1,28804,Entire home/apt,3,5,4,1,1,124.0,118,4.86,0,August,1
0,1,28801,Entire home/apt,3,5,5,0,1,74.0,5,5.0,1,June,0
1,0,28715,Private room,2,4,4,1,1,55.0,76,4.93,0,September,0
1,1,28803,Entire home/apt,2,5,4,1,1,130.0,28,5.0,0,June,1
0,0,28804,Entire home/apt,4,5,5,1,1,116.0,20,4.89,1,September,0
1,1,28806,Entire home/apt,5,5,5,1,1,110.0,43,4.95,1,June,1
0,0,28801,Entire home/apt,4,5,5,1,1,130.0,18,5.0,0,July,0
1,1,28805,Entire home/apt,4,5,4,1,1,198.0,28,4.89,0,September,1
1,1,28805,Entire home/apt,4,5,3,1,1,56.0,345,4.97,0,September,1
1,1,28803,Entire home/apt,4,5,5,1,1,185.0,1,5.0,1,September,0
1,1,28806,Entire home/apt,2,5,3,0,1,96.0,355,4.9,0,September,1
1,1,28805,Entire home/apt,6,5,5,1,1,95.0,93,4.85,0,June,1
0,1,28806,Entire home/apt,6,5,3,0,1,122.0,113,4.9,1,August,1
1,1,28806,Entire home/apt,6,5,5,1,1,270.0,25,4.88,0,June,1
0,1,28801,Private room,2,4,0,0,1,296.0,1,5.0,1,June,1
0,0,28806,Private room,6,5,5,1,1,281.0,5,5.0,1,September,1
1,1,28806,Entire home/apt,2,5,5,1,1,91.0,319,4.57,1,July,1
1,0,28805,Entire home/apt,8,5,5,1,1,84.0,265,4.97,1,September,0
0,1,28715,Entire home/apt,6,5,5,1,1,261.0,30,5.0,1,June,1
0,1,28806,Entire home/apt,7,5,5,0,1,196.0,24,4.96,1,July,1
1,1,28801,Entire home/apt,6,5,5,1,1,481.0,15,4.93,1,September,0
1,0,28806,Entire home/apt,6,5,5,1,1,171.0,101,4.94,1,June,0
0,1,28715,Private room,2,4,4,1,1,30.0,5,5.0,1,July,0
1,1,28805,Entire home/apt,13,5,5,1,1,614.0,39,4.77,0,July,1
1,1,28801,Entire home/apt,2,5,3,1,1,127.0,89,4.98,1,July,1
1,1,28704,Entire home/apt,3,5,4,1,1,120.0,150,4.97,1,August,0
0,1,28805,Entire home/apt,2,5,2,1,1,105.0,2,5.0,0,July,1
0,0,28801,Entire home/apt,2,3,3,0,0,409.0,25,4.92,1,September,1
1,1,28805,Entire home/apt,5,5,4,0,1,213.0,2,5.0,1,August,0
0,1,28804,Entire home/apt,10,4,4,0,1,134.0,8,4.5,1,June,1
0,0,28806,Entire home/apt,2,4,3,0,0,186.0,0,0.0,1,August,1
1,1,28801,Entire home/apt,6,4,4,0,1,381.0,84,4.96,1,June,1
1,1,28801,Entire home/apt,4,4,4,0,1,252.0,75,4.75,1,September,1
1,1,28704,Private room,2,5,3,1,1,42.0,36,4.97,0,August,0
0,0,28806,Entire home/apt,4,5,5,1,1,150.0,13,4.69,0,June,1
